,zip_code,latitude,longitude,county
522,2748,41.553084,-70.971453,0
523,2760,41.972509,-71.334397,6
524,2762,42.0128,-71.336602,6
525,2763,41.966866,-71.308574,6
526,2764,41.851929,-71.153598,0
527,2766,41.965341,-71.18178,0
528,2767,41.940996,-71.048499,0
529,2769,41.846878,-71.24487,0
530,2770,41.759846,-70.838449,0
531,2771,41.842106,-71.322309,0
532,2777,41.758163,-71.214181,0
533,2779,41.838061,-71.077615,0
534,2780,41.909112,-71.118346,0
535,2790,41.599176,-71.082371,0
536,2791,41.528538,-71.078091,0
